OTU_ID	IN_130_MCB_26_S_ITS_S70	IN_130_MCB_2_S_ITS_S69	IN_130_MCB_9_S_ITS_S22	IN_132_MCB_16_S_ITS_S23	IN_132_MCB_17_S_ITS_S71	IN_132_MCB_27_S_ITS_S24	IN_272_MCB_10_S_ITS_S31	IN_272_MCB_11_S_ITS_S79	IN_272_MCB_24_S_ITS_S72	IN_55_MCB_6_S_ITS_S20	IN_55_MCB_7_S_ITS_S68	IN_55_MCB_8_S_ITS_S21	IN_WT_MCB_28_S_ITS_S32	IN_WT_MCB_29_S_ITS_S80	IN_WT_MCB_33_S_ITS_S33	TN_130_A_S_ITS_S35	TN_130_B_S_ITS_S83	TN_130_C_S_ITS_S36	TN_132_A_S_ITS_S84	TN_132_B_S_ITS_S43	TN_132_C_S_ITS_S91	TN_272_A_S_ITS_S44	TN_272_B_S_ITS_S92	TN_272_C_S_ITS_S45	TN_55_A_S_ITS_S81	TN_55_B_S_ITS_S34	TN_55_C_S_ITS_S82	TN_LS_1_S_ITS_S93	TN_LS_2_S_ITS_S46	TN_LS_3_S_ITS_S94	TN_WT_MB_19_S_ITS_S47	TN_WT_MB_20_S_ITS_S95	TN_WT_MB_21_S_ITS_S48	WA130_BNL_20_S_ITS_S9	WA132_RN_7_S_ITS_S57	WA132_RN_8_S_ITS_S10	WA272_BNL_17_S_ITS_S59	WA272_BNL_18_S_ITS_S12	WA272_RN_10_S_ITS_S11	WA_55_BNL_19_S_ITS_S8	WA_55_RN_1_S_ITS_S7	WA_55_RN_2_S_ITS_S55	WA_WT_BNL_21_S_ITS_S60	WA_WT_BNL_22_S_ITS_S19	WA_WT_BNL_23_S_ITS_S67	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
Otu00560	86	15	3	0	3	0	0	0	5	0	2	2	0	0	83	40	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);o__Sordariales_unclassified(81);o__Sordariales_unclassified(81);o__Sordariales_unclassified(81);	-	-	-	-	-	-	-	Unassigned	-
Otu00568	0	0	0	17	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	1	31	0	41	1	4	0	83	0	0	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiales_fam_Incertae_sedis(99);f__Helotiales_fam_Incertae_sedis_unclassified(97);f__Helotiales_fam_Incertae_sedis_unclassified(97);	-	-	-	-	-	-	-	Unassigned	-
Otu00550	0	1	0	0	214	0	0	3	2	0	0	9	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(100);f__Helotiaceae_unclassified(100);f__Helotiaceae_unclassified(100);	Helotiaceae	9	Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Probable	Microfungus	NULL	Usually saprobic on herbaceous or woody tissues, some species fungicolous. A few species are known to form mycorrhizae (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
Otu00549	46	26	0	1	1	4	3	0	25	0	81	0	2	3	3	0	0	0	0	0	0	16	0	0	2	27	0	0	2	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Xylariales(100);f__Xylariaceae(100);g__Hypoxylon(100);g__Hypoxylon_unclassified(100);	Hypoxylon	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00595	0	1	0	2	0	0	0	0	2	0	0	0	1	0	7	52	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	33	29	1	34	0	48	0	0	0	33	1	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Clavicipitaceae(100);g__Metarhizium(100);s__Metarhizium_marquandii(100);	Metarhizium	13	Pathotroph	Animal Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00603	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	13	45	0	22	0	0	33	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);g__Mortierella_unclassified(100);	Mortierella	13	Saprotroph-Symbiotroph	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Probable	Microfungus	NULL	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Tedersoo L, et al. 2014. Science 346:1256688; Purahong W, et al. 2016. Molecular Ecology 25:4059-407
Otu00611	3	0	1	0	0	4	0	4	0	0	0	3	0	0	0	0	4	0	0	0	0	16	3	0	110	0	0	81	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	13	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Entolomataceae(100);g__Clitopilus(100);s__Clitopilus_prunulus(80);	Clitopilus	13	Saprotroph	Undefined Saprotroph	Probable	Agaricoid	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00613	17	8	0	0	0	2	3	0	0	48	45	0	3	0	21	34	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	27	9	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Trichocomaceae(100);g__Talaromyces(100);g__Talaromyces_unclassified(83);	Talaromyces	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00580	6	12	0	3	8	18	0	0	29	0	0	14	0	0	0	6	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	6	1	6	29	12	7	6	32	7	6	1	15	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Microascales(100);f__Halosphaeriaceae(100);g__Clavatospora(100);s__Clavatospora_longibrachiata(100);	Clavatospora	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00648	0	0	1	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	65	0	6	0	49	0	40	71	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Agaricales(100);f__Tricholomataceae(100);g__Flagelloscypha(100);s__Flagelloscypha_minutissima(100);	Flagelloscypha	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	3	0	221	13	2	0	0	0	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00626	2	0	1	0	0	0	1	0	2	10	0	0	0	2	4	0	32	6	16	11	17	16	1	2	13	0	9	4	13	0	16	8	43	1	0	0	0	0	0	0	0	2	0	0	13	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(100);g__Articulospora(100);s__Articulospora_sp(100);	Articulospora	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00616	0	0	0	0	0	0	0	14	0	0	0	0	0	5	0	0	42	8	35	15	0	51	0	13	18	0	9	4	17	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00621	0	4	0	0	0	89	121	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	4	11	6	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Orbiliomycetes(100);o__Orbiliales(100);f__Orbiliaceae(100);f__Orbiliaceae_unclassified(100);f__Orbiliaceae_unclassified(100);	Orbiliaceae	9	Saprotroph	Wood Saprotroph	Probable	Microfungus	NULL	Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
Otu00574	33	14	0	0	1	0	0	0	11	0	69	0	4	0	52	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	36	k__Fungi(100);p__Rozellomycota(100);c__unclassified_Rozellomycota(100);o__unclassified_Rozellomycota(100);f__unclassified_Rozellomycota(100);g__unclassified_Rozellomycota(100);s__Rozellomycota_sp(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00600	0	0	9	2	0	1	0	1	3	8	0	0	2	0	8	18	0	0	0	0	48	0	0	0	0	11	0	0	0	0	0	0	0	24	1	11	28	4	18	12	5	3	19	5	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Hypocreaceae(100);g__Monocillium(100);s__Monocillium_sp(100);	Monocillium	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00576	0	1	1	66	0	0	4	0	0	1	1	140	7	0	3	0	0	0	0	0	1	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(100);g__Tetracladium(100);s__Tetracladium_sp(100);	Tetracladium	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00656	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	65	1	0	3	0	0	3	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Rozellomycota(100);c__Rozellomycotina_cls_Incertae_sedis(100);o__GS10(100);f__unclassified_GS10(100);g__unclassified_GS10(100);s__GS10_sp(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00694	0	4	3	17	4	0	0	0	0	0	0	1	0	0	48	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00441	3	2	13	0	1	1	0	0	208	0	4	0	1	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Myxotrichaceae(100);g__Oidiodendron(100);s__Oidiodendron_truncatum(100);	Oidiodendron	13	Pathotroph-Symbiotroph	Ericoid Mycorrhizal	Probable	Dark Septate Endophyte	NULL	NULL	Newsham 2011. New Phytologist 190:783-793 (as DSE)
Otu00584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	204	3	29	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Bionectriaceae(100);g__Clonostachys(100);g__Clonostachys_unclassified(100);	Clonostachys	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00618	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10	5	8	15	0	111	73	12	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Auriculariales(100);o__Auriculariales_unclassified(100);o__Auriculariales_unclassified(100);o__Auriculariales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00592	32	129	6	10	2	7	0	0	6	0	0	8	0	0	16	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Cystofilobasidiales(100);f__Mrakiaceae(100);g__Mrakia(100);g__Mrakia_unclassified(100);	Mrakia	13	Saprotroph	Soil Saprotroph-Undefined Saprotroph	Probable	Yeast	NULL	... isolated from water scums (Jones & Sloof 1966); isolated from Antarctic soil (Xin & Zhou 2007)	Jones EBG, Sloof WC. 1966. Antonie van Leeuwenhoek. 32:223-228; Xin M-X, Zhou P-J. 2007. Journal of Zhejiang University Science (B) 8:260-265
Otu00627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	204	5	0	14	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);o__Chaetothyriales_unclassified(100);o__Chaetothyriales_unclassified(100);o__Chaetothyriales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00646	0	0	0	0	0	0	0	3	0	0	0	0	0	12	0	0	7	18	0	8	40	34	0	1	9	0	0	13	58	30	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);c__Eurotiomycetes_unclassified(100);c__Eurotiomycetes_unclassified(100);c__Eurotiomycetes_unclassified(100);c__Eurotiomycetes_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00602	32	21	7	0	33	18	1	0	0	0	6	13	7	0	0	0	0	0	0	0	3	0	48	0	0	16	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	11	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Hymenochaetales(100);f__Schizoporaceae(100);f__Schizoporaceae_unclassified(100);f__Schizoporaceae_unclassified(100);	Schizoporaceae	9	Saprotroph	Wood Saprotroph	Probable	Corticioid	White Rot	Saprobic, causing white rot of standing and fallen wood of coniferous and broadleaved trees, rarely on herbaceous stems (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
Otu00543	0	0	3	0	1	0	5	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1	34	0	17	0	0	0	32	101	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Microascales(100);f__Microascaceae(100);g__Acaulium(100);s__Acaulium_acremonium(99);	Acaulium	13	Pathotroph	Animal Pathogen	Probable	Microfungus	NULL	Pathogenic to humans	Sandoval-Denis M, et al. 2016. Studies in Mycology 83:193-233 (http://doi.org/10.1016/j.simyco.2016.07.002)
Otu00586	20	7	9	10	1	9	21	0	0	0	1	0	67	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	18	0	60	0	0	0	2	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Lasiosphaeriaceae(100);f__Lasiosphaeriaceae_unclassified(100);f__Lasiosphaeriaceae_unclassified(100);	Lasiosphaeriaceae	9	Saprotroph	Undefined Saprotroph	Probable	Microfungus	NULL	Saprobes found dung, soil and rotting vegetation (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
Otu00610	1	4	44	9	17	8	3	0	2	0	7	0	21	2	0	6	0	0	0	1	0	0	1	1	0	12	0	0	0	1	0	0	0	6	1	4	8	2	17	12	3	1	41	0	1	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Eurotiales(100);f__Trichocomaceae(100);g__Sagenomella(100);s__Sagenomella_oligospora(100);	Sagenomella	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00588	37	21	8	0	8	6	6	4	1	0	11	2	15	0	97	9	0	1	0	0	1	0	3	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Stachybotryaceae(100);g__Paramyrothecium(100);s__Paramyrothecium_humicola(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00642	0	0	43	7	4	0	0	0	0	0	0	4	0	1	0	0	21	72	16	4	0	8	0	3	24	0	1	1	7	4	0	5	3	0	0	0	0	0	0	0	0	0	0	0	8	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);c__Dothideomycetes_unclassified(60);c__Dothideomycetes_unclassified(60);c__Dothideomycetes_unclassified(60);c__Dothideomycetes_unclassified(60);	-	-	-	-	-	-	-	Unassigned	-
Otu00563	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	9	1	0	115	0	9	0	0	1	79	0	2	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Sordariales(100);f__Lasiosphaeriaceae(100);g__Schizothecium(99);s__Schizothecium_glutinans(55);	Schizothecium	13	Saprotroph	Dung Saprotroph	Highly Probable	NULL	NULL	NULL	Bills GF, et al. 2013. Current Opinion in microbiology, 16:549-565; Tedersoo L, et al. 2014. Science 346:1256688
Otu00582	5	0	0	0	0	0	0	0	32	0	0	36	0	0	0	0	0	0	83	0	0	0	0	0	0	0	3	0	3	0	5	0	0	17	0	0	21	0	9	0	0	0	20	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);g__Ophiosphaerella(100);s__Ophiosphaerella_sp(100);	Ophiosphaerella	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00684	5	0	10	45	44	7	6	0	3	0	2	5	1	0	0	0	0	8	0	0	2	0	43	0	0	13	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi(100);p__Ascomycota(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);p__Ascomycota_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00645	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	34	0	0	90	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Basidiomycota(100);c__Agaricomycetes(100);o__Geastrales(100);f__Geastraceae(100);g__Geastrum(100);g__Geastrum_unclassified(100);	Geastrum	13	Saprotroph	Undefined Saprotroph	Probable	Gasteroid	NULL	Common name - earthstar; Terrestrial, rarely on wood or coprophilous. Most species are presumed saprobes, but at least some may be ectomycorrhizal (Cannon & Kirk 2007)	Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127; Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)
Otu00652	0	0	0	0	0	0	0	20	0	0	0	0	0	5	0	0	35	71	0	0	0	26	0	8	6	8	5	0	35	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_gamsii(100);	Mortierella	13	Saprotroph-Symbiotroph	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Probable	Microfungus	NULL	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Tedersoo L, et al. 2014. Science 346:1256688; Purahong W, et al. 2016. Molecular Ecology 25:4059-407
Otu00682	1	0	0	0	0	0	1	1	26	0	0	1	0	7	1	84	0	14	25	0	0	0	3	0	2	21	0	10	25	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Nectriaceae(100);g__Mariannaea(100);g__Mariannaea_unclassified(100);	Mariannaea	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00668	0	0	0	50	0	0	0	7	22	0	7	6	0	15	0	0	1	6	2	5	0	5	0	2	1	2	2	22	10	12	2	37	0	0	0	0	0	0	0	0	0	0	0	0	17	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Onygenales(100);o__Onygenales_unclassified(100);o__Onygenales_unclassified(100);o__Onygenales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00695	0	1	5	9	27	5	0	0	0	0	0	20	3	0	38	98	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	17	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Herpotrichiellaceae(100);g__Veronaea(71);g__Veronaea_unclassified(71);	Veronaea	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	http://www.apsnet.org/publications/commonnames/Pages/default.aspx
Otu00725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Tubeufiales(100);f__Tubeufiaceae(100);f__Tubeufiaceae_unclassified(100);f__Tubeufiaceae_unclassified(100);	Tubeufiaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	Probable	NULL	NULL	Biotrophic or saprobic, especially on scale insects or other fungi. The anamorphic forms are fequently aero-aquatic (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
Otu00641	3	4	2	23	12	0	6	16	1	0	0	4	12	4	2	0	0	65	0	0	21	0	31	0	1	1	6	0	7	0	2	0	3	0	0	1	0	0	0	2	1	0	0	1	0	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(59);o__Coniochaetales(59);f__Coniochaetaceae(59);g__Coniochaeta(59);s__Coniochaeta_fasciculata(59);	Coniochaeta	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Bell A. 1983. Dung Fungi: An Illustrated Guide to Coprophilous Fungi in New Zealand. Victoria University Press, Wellington; Damm U, et al. 2010. Persoonia 24:60-80; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688); Irinyi L, et al. 2015. Medical Mycology 53:313-337; Lawrey JD, Diederich P. 2016. URL: http://www.lichenicolous.net [24 May 2017]
Otu00617	6	5	3	7	0	6	1	0	6	0	3	9	5	0	16	15	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	1	24	9	5	11	4	10	6	2	2	39	21	2	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Nectriaceae(100);g__Fusicolla(100);s__Fusicolla_sp(97);	-	-	-	-	-	-	-	Unassigned	-
Otu00676	0	0	0	0	0	0	0	39	0	0	0	0	0	1	0	0	22	0	0	3	1	122	0	1	0	0	9	0	0	0	25	7	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Mucoromycota(100);c__Mucoromycetes(100);o__Mucorales(100);f__Saksenaeaceae(100);g__Saksenaea(100);s__Saksenaea_oblongispora(100);	Saksenaea	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688
Otu00697	5	76	0	0	0	0	5	0	1	0	24	0	1	0	1	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Thyridariaceae(100);f__Thyridariaceae_unclassified(100);f__Thyridariaceae_unclassified(100);	Thyridariaceae	9	Saprotroph	Wood Saprotroph	Probable	Microfungus	NULL	Saprobic on wood and bark (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
Otu00672	7	5	0	1	0	0	26	0	2	0	14	1	10	0	0	0	0	8	6	0	43	16	13	0	0	0	0	0	4	3	0	1	1	6	6	3	16	0	3	23	5	3	0	0	3	k__Fungi(100);p__Ascomycota(100);c__Sordariomycetes(100);o__Hypocreales(100);f__Hypocreaceae(100);g__Trichoderma(100);g__Trichoderma_unclassified(59);	Trichoderma	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Epiphyt-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	Cause of soft-rot (Seehann et al. 1975)	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Andrews JH, et al. 1983. Phytopathology 73:228-234; Hanada RE, et al. 2010. Fungal Biology 114:901-910; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx
Otu00608	9	8	2	8	20	3	2	0	4	8	9	20	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	26	0	19	0	0	0	46	1	1	k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);o__Pleosporales_unclassified(100);	-	-	-	-	-	-	-	Unassigned	-
Otu00663	12	13	1	0	3	2	3	0	0	0	91	22	4	0	16	54	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(78);c__Eurotiomycetes_unclassified(78);c__Eurotiomycetes_unclassified(78);c__Eurotiomycetes_unclassified(78);c__Eurotiomycetes_unclassified(78);	-	-	-	-	-	-	-	Unassigned	-
